N,t
1871,0.075475
1872,0.074983
1873,0.075019
1874,0.074708
1875,0.074617
1876,0.075144
1877,0.074918
1878,0.07483
1879,0.075528
1880,0.077593
1881,0.075713
1882,0.07496
1883,0.0751
1884,0.075417
1885,0.075645
1886,0.075932
1887,0.076125
1888,0.076109
1889,0.076157
1890,0.075984
1891,0.075582
1892,0.07611
1893,0.078136
1894,0.076726
1895,0.076384
1896,0.076541
1897,0.079983
1898,0.077503
1899,0.077293
1900,0.076784
1901,0.077068
1902,0.077476
1903,0.077144
1904,0.077596
1905,0.077492
1906,0.080496
1907,0.078848
1908,0.077617
1909,0.077952
1910,0.077799
1911,0.078305
1912,0.078625
1913,0.07828
1914,0.077481
1915,0.078445
1916,0.078006
1917,0.078158
1918,0.079237
1919,0.080838
1920,0.080283
1921,0.079052
1922,0.079181
1923,0.082536
1924,0.080087
1925,0.079604
1926,0.07928
1927,0.079718
1928,0.079477
1929,0.079154
1930,0.079371
1931,0.081029
1932,0.080125
1933,0.079475
1934,0.080169
1935,0.079842
1936,0.08356
1937,0.079797
1938,0.07991
1939,0.080047
1940,0.079661
1941,0.080837
1942,0.080247
1943,0.08106
1944,0.082251
1945,0.08114
1946,0.081435
1947,0.080824
1948,0.08457
1949,0.081812
1950,0.081207
1951,0.081464
1952,0.081656
1953,0.081454
1954,0.081596
1955,0.081616
1956,0.084713
1957,0.083932
1958,0.082704
1959,0.082064
1960,0.082271
1961,0.082943
1962,0.082374
1963,0.082859
1964,0.082212
1965,0.082921
1966,0.082865
1967,0.082263
1968,0.08511
1969,0.083849
1970,0.082828
1971,0.085675
1972,0.084791
1973,0.086467
1974,0.084062
1975,0.083659
1976,0.084003
1977,0.083794
1978,0.084121
1979,0.084939
1980,0.085443
1981,0.084976
1982,0.084056
1983,0.083655
1984,0.083645
1985,0.083447
1986,0.083564
1987,0.083642
1988,0.083644
1989,0.083754
1990,0.084393
1991,0.085115
1992,0.087005
1993,0.085175
1994,0.085312
1995,0.084458
1996,0.085774
1997,0.0893
1998,0.086412
1999,0.085756
2000,0.086181
2001,0.08653
2002,0.085594
2003,0.087474
2004,0.088263
2005,0.086545
2006,0.086221
2007,0.08651
2008,0.085773
2009,0.086122
2010,0.085783
2011,0.085709
2012,0.0863
2013,0.086203
2014,0.08739
2015,0.088046
2016,0.086763
2017,0.086785
2018,0.086721
2019,0.086849
2020,0.090149
2021,0.088863
2022,0.087452
2023,0.087164
2024,0.087342
2025,0.087679
2026,0.090173
2027,0.089603
2028,0.088265
2029,0.088379
2030,0.088868
2031,0.089065
2032,0.088936
2033,0.089857
2034,0.093403
2035,0.093327
2036,0.092622
2037,0.094661
2038,0.094591
2039,0.094515
2040,0.091305
2041,0.091296
2042,0.091594
2043,0.096545
2044,0.091152
2045,0.090183
2046,0.088482
2047,0.089312
2048,0.092028
2049,0.090533
2050,0.089963
2051,0.09015
2052,0.089344
2053,0.089487
2054,0.089983
2055,0.089725
2056,0.08941
2057,0.090477
2058,0.0901
2059,0.092292
2060,0.090697
2061,0.090438
2062,0.090359
2063,0.09049
2064,0.09099
2065,0.094094
2066,0.092183
2067,0.090857
2068,0.0908
2069,0.091188
2070,0.093072
2071,0.093055
2072,0.091857
2073,0.092397
2074,0.091245
2075,0.092644
2076,0.091924
2077,0.091707
2078,0.092427
2079,0.091631
2080,0.09152
2081,0.095214
2082,0.093092
2083,0.092708
2084,0.09231
2085,0.092196
2086,0.093246
2087,0.096055
2088,0.095199
2089,0.094098
2090,0.093323
2091,0.094077
2092,0.094257
2093,0.09377
2094,0.094235
2095,0.093588
2096,0.093602
2097,0.093962
2098,0.093206
2099,0.09367
2100,0.093885
2101,0.093737
2102,0.095971
2103,0.097209
2104,0.095546
2105,0.095501
2106,0.095831
2107,0.095538
2108,0.095317
2109,0.099298
2110,0.095826
2111,0.095122
2112,0.09581
2113,0.096915
2114,0.096537
2115,0.096056
2116,0.095719
2117,0.096127
2118,0.096145
2119,0.095986
2120,0.09637
2121,0.095837
2122,0.096329
2123,0.09886
2124,0.097801
2125,0.095973
2126,0.096297
2127,0.096331
2128,0.096939
2129,0.096755
2130,0.101189
2131,0.09763
2132,0.097081
2133,0.099563
2134,0.099408
2135,0.097708
2136,0.097763
2137,0.09768
2138,0.097198
2139,0.097562
2140,0.097549
2141,0.098189
2142,0.098483
2143,0.099165
2144,0.100717
2145,0.101473
2146,0.099082
2147,0.09882
2148,0.098607
2149,0.099475
2150,0.103031
2151,0.102207
2152,0.098817
2153,0.100177
2154,0.100335
2155,0.099087
2156,0.099806
2157,0.099562
2158,0.099276
2159,0.099567
2160,0.099521
2161,0.10017
2162,0.099403
2163,0.100727
2164,0.103026
2165,0.100362
2166,0.100214
2167,0.100168
2168,0.100744
2169,0.100607
2170,0.100189
2171,0.104751
2172,0.101552
2173,0.102656
2174,0.10276
2175,0.100567
2176,0.101384
2177,0.100772
2178,0.102053
2179,0.10091
2180,0.10385
2181,0.104127
2182,0.106883
2183,0.109251
2184,0.109675
2185,0.108554
2186,0.108909
2187,0.109876
2188,0.1057
2189,0.105695
2190,0.108345
2191,0.106982
2192,0.103829
2193,0.104162
2194,0.103467
2195,0.103473
2196,0.103054
2197,0.103813
2198,0.103648
2199,0.103344
2200,0.103295
2201,0.102838
2202,0.105967
2203,0.104277
2204,0.103883
2205,0.104225
2206,0.103496
2207,0.104302
2208,0.103491
2209,0.102918
2210,0.108274
2211,0.105372
2212,0.107204
2213,0.104896
2214,0.105141
2215,0.104551
2216,0.105426
2217,0.104801
2218,0.105013
2219,0.104327
2220,0.105477
2221,0.107276
2222,0.105494
2223,0.105293
2224,0.105579
2225,0.105143
2226,0.105627
2227,0.105908
2228,0.10617
2229,0.109751
2230,0.108329
2231,0.108471
2232,0.106611
2233,0.106492
2234,0.106042
2235,0.106522
2236,0.106847
2237,0.10647
2238,0.106906
2239,0.107451
2240,0.108878
2241,0.107756
2242,0.106953
2243,0.107136
2244,0.107857
2245,0.10809
2246,0.108344
2247,0.108194
2248,0.111803
2249,0.111315
2250,0.109709
2251,0.108967
2252,0.108907
2253,0.108621
2254,0.111505
2255,0.109643
2256,0.108358
2257,0.108617
2258,0.110705
2259,0.109367
2260,0.108797
2261,0.10984
2262,0.109016
2263,0.109569
2264,0.10933
2265,0.109475
2266,0.113462
2267,0.116308
2268,0.112076
2269,0.110451
2270,0.11001
2271,0.109857
2272,0.110817
2273,0.110813
2274,0.110758
2275,0.110208
2276,0.112985
2277,0.111998
2278,0.111618
2279,0.110916
2280,0.111061
2281,0.111831
2282,0.111775
2283,0.111224
2284,0.111526
2285,0.118065
2286,0.113669
2287,0.113106
2288,0.112179
2289,0.111543
2290,0.11236
2291,0.112283
2292,0.112353
2293,0.112887
2294,0.115361
2295,0.113176
2296,0.113233
2297,0.113395
2298,0.113381
2299,0.113037
2300,0.113231
2301,0.113376
2302,0.113457
2303,0.119149
2304,0.11497
2305,0.114039
2306,0.113051
2307,0.112944
2308,0.113031
2309,0.113564
2310,0.113119
2311,0.115469
2312,0.12358
2313,0.114611
2314,0.113856
2315,0.113805
2316,0.114119
2317,0.113937
2318,0.113961
2319,0.114614
2320,0.118114
2321,0.119695
2322,0.116179
2323,0.115861
2324,0.115269
2325,0.115568
2326,0.115302
2327,0.115628
2328,0.115979
2329,0.118943
2330,0.117471
2331,0.116634
2332,0.116725
2333,0.117006
2334,0.117218
2335,0.116356
2336,0.11598
2337,0.117814
2338,0.122627
2339,0.118085
2340,0.117563
2341,0.117696
2342,0.118326
2343,0.117539
2344,0.117474
2345,0.11746
2346,0.121204
2347,0.118855
2348,0.118894
2349,0.117915
2350,0.11841
2351,0.118533
2352,0.118508
2353,0.117414
2354,0.120898
2355,0.122365
2356,0.120349
2357,0.118737
2358,0.11958
2359,0.11858
2360,0.118855
2361,0.119667
2362,0.12016
2363,0.121663
2364,0.120453
2365,0.119789
2366,0.11941
2367,0.120749
2368,0.119402
2369,0.120139
2370,0.120355
2371,0.122243
2372,0.124675
2373,0.121388
2374,0.120655
2375,0.120856
2376,0.12035
2377,0.12021
2378,0.120841
2379,0.123775
2380,0.12245
2381,0.121432
2382,0.121498
2383,0.121974
2384,0.12111
2385,0.121125
2386,0.122107
2387,0.123884
2388,0.124408
2389,0.12707
2390,0.122532
2391,0.121952
2392,0.121734
2393,0.121418
2394,0.121845
2395,0.123918
2396,0.124611
2397,0.124227
2398,0.122619
2399,0.122486
2400,0.122951
2401,0.123625
2402,0.123257
2403,0.124593
2404,0.126168
2405,0.126884
2406,0.126021
2407,0.124666
2408,0.123749
2409,0.124098
2410,0.123406
2411,0.125148
2412,0.125683
2413,0.124907
2414,0.124884
2415,0.124926
2416,0.124125
2417,0.125342
2418,0.12444
2419,0.125634
2420,0.127579
2421,0.125956
2422,0.129573
2423,0.126188
2424,0.124894
2425,0.124282
2426,0.125933
2427,0.126734
2428,0.127316
2429,0.125932
2430,0.125436
2431,0.126415
2432,0.126589
2433,0.125741
2434,0.126086
2435,0.12897
2436,0.12938
2437,0.127892
2438,0.1314
2439,0.128049
2440,0.127444
2441,0.127573
2442,0.127163
2443,0.129507
2444,0.128004
2445,0.127678
2446,0.126804
2447,0.127774
2448,0.128703
2449,0.128487
2450,0.128092
2451,0.131247
2452,0.129783
2453,0.129862
2454,0.132435
2455,0.129162
2456,0.129222
2457,0.128374
2458,0.129646
2459,0.130909
2460,0.12962
2461,0.129839
2462,0.129964
2463,0.129654
2464,0.130065
2465,0.130062
2466,0.131767
2467,0.131979
2468,0.130859
2469,0.134853
2470,0.131094
2471,0.130489
2472,0.129825
2473,0.131222
2474,0.133039
2475,0.131006
2476,0.130914
2477,0.130807
2478,0.131013
2479,0.130683
2480,0.130336
2481,0.132196
2482,0.134899
2483,0.13133
2484,0.131416
2485,0.136094
2486,0.132456
2487,0.131854
2488,0.132592
2489,0.136227
2490,0.134757
2491,0.133943
2492,0.133142
2493,0.133165
2494,0.133122
2495,0.133234
2496,0.13328
2497,0.133889
2498,0.132599
2499,0.133164
2500,0.138642
2501,0.135356
2502,0.133814
2503,0.133999
2504,0.137473
2505,0.134166
2506,0.133579
2507,0.1338
2508,0.134955
2509,0.134789
2510,0.134024
2511,0.136268
2512,0.13568
2513,0.135868
2514,0.133293
2515,0.139141
2516,0.136817
2517,0.13603
2518,0.136171
2519,0.137723
2520,0.134813
2521,0.133717
2522,0.134114
2523,0.138317
2524,0.134942
2525,0.13487
2526,0.137837
2527,0.137641
2528,0.135571
2529,0.135317
2530,0.140187
2531,0.137593
2532,0.13634
2533,0.138667
2534,0.139152
2535,0.137202
2536,0.13737
2537,0.137716
2538,0.136806
2539,0.136687
2540,0.137844
2541,0.140282
2542,0.138473
2543,0.138062
2544,0.138951
2545,0.14569
2546,0.146919
2547,0.147531
2548,0.146671
2549,0.144753
2550,0.145679
2551,0.146072
2552,0.142537
2553,0.141747
2554,0.143375
2555,0.146032
2556,0.141476
2557,0.140996
2558,0.138892
2559,0.145143
2560,0.139909
2561,0.139729
2562,0.14154
2563,0.139965
2564,0.140135
2565,0.139695
2566,0.140535
2567,0.140542
2568,0.140312
2569,0.14456
2570,0.140988
2571,0.140273
2572,0.140717
2573,0.144788
2574,0.142106
2575,0.14278
2576,0.144034
2577,0.141166
2578,0.140377
2579,0.141273
2580,0.141377
2581,0.141324
2582,0.14165
2583,0.145653
2584,0.1438
2585,0.143565
2586,0.143096
2587,0.144592
2588,0.14543
2589,0.1431
2590,0.146205
2591,0.14304
2592,0.142152
2593,0.141941
2594,0.142887
2595,0.143557
2596,0.143505
2597,0.145335
2598,0.143425
2599,0.14298
2600,0.143675
2601,0.143368
2602,0.150441
2603,0.144995
2604,0.147506
2605,0.145026
2606,0.144691
2607,0.144044
2608,0.143967
2609,0.144752
2610,0.145358
2611,0.145895
2612,0.14515
2613,0.145003
2614,0.14526
2615,0.145443
2616,0.151617
2617,0.147988
2618,0.147257
2619,0.147304
2620,0.145642
2621,0.145617
2622,0.145191
2623,0.145472
2624,0.148906
2625,0.147715
2626,0.146113
2627,0.145906
2628,0.147151
2629,0.149639
2630,0.152158
2631,0.150861
2632,0.148264
2633,0.147505
2634,0.147579
2635,0.147708
2636,0.147635
2637,0.148223
2638,0.150393
2639,0.148618
2640,0.14832
2641,0.148308
2642,0.148226
2643,0.153993
2644,0.152791
2645,0.150406
2646,0.149506
2647,0.149305
2648,0.147776
2649,0.147884
2650,0.147686
2651,0.150793
2652,0.149384
2653,0.149972
2654,0.149476
2655,0.149988
2656,0.15029
2657,0.157609
2658,0.153
2659,0.150791
2660,0.150859
2661,0.15029
2662,0.150566
2663,0.149745
2664,0.152757
2665,0.152644
2666,0.150912
2667,0.151137
2668,0.15177
2669,0.150933
2670,0.15695
2671,0.155979
2672,0.153233
2673,0.152135
2674,0.152923
2675,0.15238
2676,0.15258
2677,0.154048
2678,0.15445
2679,0.15217
2680,0.153172
2681,0.152671
2682,0.153089
2683,0.156194
2684,0.158448
2685,0.153366
2686,0.153636
2687,0.153765
2688,0.153088
2689,0.153348
2690,0.156222
2691,0.155637
2692,0.158761
2693,0.157821
2694,0.161539
2695,0.161709
2696,0.166635
2697,0.16817
2698,0.16709
2699,0.16601
2700,0.160164
2701,0.159872
2702,0.159994
2703,0.162832
2704,0.156169
2705,0.156439
2706,0.156825
2707,0.156393
2708,0.156849
2709,0.163738
2710,0.157543
2711,0.15624
2712,0.156814
2713,0.156303
2714,0.156009
2715,0.158789
2716,0.159658
2717,0.157641
2718,0.157601
2719,0.157619
2720,0.158292
2721,0.158797
2722,0.165597
2723,0.159092
2724,0.158165
2725,0.158375
2726,0.158461
2727,0.158421
2728,0.160813
2729,0.159633
2730,0.159324
2731,0.159527
2732,0.159003
2733,0.15948
2734,0.161651
2735,0.164913
2736,0.160818
2737,0.160458
2738,0.160146
2739,0.158892
2740,0.161103
2741,0.161289
2742,0.160531
2743,0.161096
2744,0.159834
2745,0.15992
2746,0.160008
2747,0.167124
2748,0.16373
2749,0.162006
2750,0.160384
2751,0.164969
2752,0.16031
2753,0.164276
2754,0.160393
2755,0.160097
2756,0.160962
2757,0.162675
2758,0.161753
2759,0.164644
2760,0.167254
2761,0.162919
2762,0.162568
2763,0.163516
2764,0.162846
2765,0.166265
2766,0.163342
2767,0.162899
2768,0.163641
2769,0.162944
2770,0.163866
2771,0.166106
2772,0.167153
2773,0.166003
2774,0.164107
2775,0.164182
2776,0.16481
2777,0.1673
2778,0.165522
2779,0.164911
2780,0.165036
2781,0.166009
2782,0.166465
2783,0.167527
2784,0.166544
2785,0.169942
2786,0.166957
2787,0.16634
2788,0.165839
2789,0.169021
2790,0.167683
2791,0.167018
2792,0.166765
2793,0.166966
2794,0.167038
2795,0.16931
2796,0.167102
2797,0.171841
2798,0.168594
2799,0.167565
2800,0.167797
2801,0.170534
2802,0.168221
2803,0.167468
2804,0.168074
2805,0.167074
2806,0.166294
2807,0.169835
2808,0.168038
2809,0.174498
2810,0.16959
2811,0.169043
2812,0.168522
2813,0.172396
2814,0.169882
2815,0.168892
2816,0.168232
2817,0.169288
2818,0.168596
2819,0.171615
2820,0.170239
2821,0.175087
2822,0.170983
2823,0.170279
2824,0.170344
2825,0.173194
2826,0.171263
2827,0.170132
2828,0.170635
2829,0.171128
2830,0.172376
2831,0.173665
2832,0.171371
2833,0.176162
2834,0.171349
2835,0.171612
2836,0.173369
2837,0.172143
2838,0.171981
2839,0.171714
2840,0.171172
2841,0.173168
2842,0.175759
2843,0.172605
2844,0.173925
2845,0.175206
2846,0.172021
2847,0.172128
2848,0.174737
2849,0.173604
2850,0.172908
2851,0.173435
2852,0.173542
2853,0.173657
2854,0.175447
2855,0.174235
2856,0.177175
2857,0.175821
2858,0.172686
2859,0.176974
2860,0.173856
2861,0.174362
2862,0.1745
2863,0.173954
2864,0.173419
2865,0.176252
2866,0.174717
2867,0.17412
2868,0.180704
2869,0.176626
2870,0.174898
2871,0.179284
2872,0.176399
2873,0.17575
2874,0.175099
2875,0.175442
2876,0.179243
2877,0.178764
2878,0.177054
2879,0.179525
2880,0.179542
2881,0.176961
2882,0.180338
2883,0.177906
2884,0.178192
2885,0.175975
2886,0.176958
2887,0.178606
2888,0.179953
2889,0.178143
2890,0.177389
2891,0.181815
2892,0.177781
2893,0.1805
2894,0.179167
2895,0.178415
2896,0.178638
2897,0.179204
2898,0.178212
2899,0.182558
2900,0.180367
2901,0.179401
2902,0.183175
2903,0.18029
2904,0.180483
2905,0.180221
2906,0.179757
2907,0.179417
2908,0.178879
2909,0.179453
2910,0.183761
2911,0.180193
2912,0.179602
2913,0.180508
2914,0.185029
2915,0.183
2916,0.180682
2917,0.180351
2918,0.181487
2919,0.18104
2920,0.180312
2921,0.18521
2922,0.181967
2923,0.181968
2924,0.181905
2925,0.187372
2926,0.185393
2927,0.184304
2928,0.182269
2929,0.18184
2930,0.182338
2931,0.181038
2932,0.186403
2933,0.18343
2934,0.182859
2935,0.182351
2936,0.188006
2937,0.186401
2938,0.184445
2939,0.183432
2940,0.183262
2941,0.183356
2942,0.185437
2943,0.187467
2944,0.184624
2945,0.184555
2946,0.183198
2947,0.189381
2948,0.187542
2949,0.185361
2950,0.184534
2951,0.184765
2952,0.184989
2953,0.18768
2954,0.188198
2955,0.185224
2956,0.184948
2957,0.185761
2958,0.194696
2959,0.18992
2960,0.187223
2961,0.186704
2962,0.187756
2963,0.187253
2964,0.190908
2965,0.18763
2966,0.187655
2967,0.186638
2968,0.1878
2969,0.19369
2970,0.188113
2971,0.188092
2972,0.188615
2973,0.188123
2974,0.188785
2975,0.191572
2976,0.188206
2977,0.18812
2978,0.188941
2979,0.193178
2980,0.19484
2981,0.190308
2982,0.189703
2983,0.189716
2984,0.192419
2985,0.192895
2986,0.190576
2987,0.189632
2988,0.191033
2989,0.191496
2990,0.196888
2991,0.192853
2992,0.190896
2993,0.189996
2994,0.191098
2995,0.192311
2996,0.193342
2997,0.192499
2998,0.192799
2999,0.192816
3000,0.194151
3001,0.200653
3002,0.195262
3003,0.194406
3004,0.193631
3005,0.193782
3006,0.195231
3007,0.194326
3008,0.192389
3009,0.192632
3010,0.192522
3011,0.199895
3012,0.194895
3013,0.193098
3014,0.192422
3015,0.192652
3016,0.196644
3017,0.194183
3018,0.19376
3019,0.193729
3020,0.196721
3021,0.201652
3022,0.199911
3023,0.197477
3024,0.197234
3025,0.196124
3026,0.196159
3027,0.195786
3028,0.195693
3029,0.196207
3030,0.195528
3031,0.198238
3032,0.20204
3033,0.197318
3034,0.195852
3035,0.194943
3036,0.19773
3037,0.195934
3038,0.196489
3039,0.196406
3040,0.19717
3041,0.196668
3042,0.204011
3043,0.199491
3044,0.197994
3045,0.196365
3046,0.198941
3047,0.199563
3048,0.196358
3049,0.197998
3050,0.196661
3051,0.197728
3052,0.201965
3053,0.201141
3054,0.207403
3055,0.200833
3056,0.201876
3057,0.20427
3058,0.211304
3059,0.211349
3060,0.208354
3061,0.211373
3062,0.21558
3063,0.212166
3064,0.204483
3065,0.204765
3066,0.208639
3067,0.205534
3068,0.203366
3069,0.201753
3070,0.200333
3071,0.204064
3072,0.206147
3073,0.202767
3074,0.200613
3075,0.199724
3076,0.205443
3077,0.201529
3078,0.201391
3079,0.200672
3080,0.201416
3081,0.207246
3082,0.206618
3083,0.203405
3084,0.201809
3085,0.200432
3086,0.207537
3087,0.203059
3088,0.207213
3089,0.204695
3090,0.203669
3091,0.205753
3092,0.208605
3093,0.203691
3094,0.203769
3095,0.204906
3096,0.206274
3097,0.204602
3098,0.203937
3099,0.204402
3100,0.205804
3101,0.2064
3102,0.209166
3103,0.205818
3104,0.20452
3105,0.207854
3106,0.205323
3107,0.20482
3108,0.204746
3109,0.204572
3110,0.207467
3111,0.205606
3112,0.210946
3113,0.20514
3114,0.205489
3115,0.208861
3116,0.205091
3117,0.205928
3118,0.206216
3119,0.207312
3120,0.209016
3121,0.20817
3122,0.214066
3123,0.207627
3124,0.207079
3125,0.209144
3126,0.208016
3127,0.206564
3128,0.207754
3129,0.209598
3130,0.209678
3131,0.21056
3132,0.214434
3133,0.209502
3134,0.211562
3135,0.208528
3136,0.210605
3137,0.20894
3138,0.209926
3139,0.210728
3140,0.209729
3141,0.213644
3142,0.210347
3143,0.210415
3144,0.211087
3145,0.208263
3146,0.208451
3147,0.207874
3148,0.21412
3149,0.210991
3150,0.209265
3151,0.214692
3152,0.210297
3153,0.21362
3154,0.211331
3155,0.210318
3156,0.210847
3157,0.211401
3158,0.213672
3159,0.211286
3160,0.212717
3161,0.217133
3162,0.214852
3163,0.21402
3164,0.211724
3165,0.212679
3166,0.21323
3167,0.214874
3168,0.217084
3169,0.213441
3170,0.218712
3171,0.215137
3172,0.217647
3173,0.214546
3174,0.214721
3175,0.215019
3176,0.215761
3177,0.216287
3178,0.214314
3179,0.217116
3180,0.219796
3181,0.219136
3182,0.216007
3183,0.216264
3184,0.216398
3185,0.216464
3186,0.217399
3187,0.239978
3188,0.227341
3189,0.240092
3190,0.221919
3191,0.217218
3192,0.216367
3193,0.21642
3194,0.216473
3195,0.221069
3196,0.217244
3197,0.217565
3198,0.223561
3199,0.220291
3200,0.219043
3201,0.217375
3202,0.21794
3203,0.217877
3204,0.230175
3205,0.226293
3206,0.228625
3207,0.234909
3208,0.235568
3209,0.234178
3210,0.236636
3211,0.236397
3212,0.229472
3213,0.231867
3214,0.227725
3215,0.227073
3216,0.224936
3217,0.223235
3218,0.220546
3219,0.220236
3220,0.220154
3221,0.223327
3222,0.221781
3223,0.223191
3224,0.221122
3225,0.226885
3226,0.226742
3227,0.222157
3228,0.221519
3229,0.222397
3230,0.225668
3231,0.22457
3232,0.222631
3233,0.222376
3234,0.227583
3235,0.226002
3236,0.22349
3237,0.223301
3238,0.223391
3239,0.226382
3240,0.224239
3241,0.22198
3242,0.224282
3243,0.22957
3244,0.22861
3245,0.224578
3246,0.223833
3247,0.224043
3248,0.227514
3249,0.224485
3250,0.223885
3251,0.225679
3252,0.230521
3253,0.228545
3254,0.226851
3255,0.225738
3256,0.227903
3257,0.228551
3258,0.226502
3259,0.226773
3260,0.226191
3261,0.232467
3262,0.227447
3263,0.226212
3264,0.226882
3265,0.227979
3266,0.232757
3267,0.229672
3268,0.227831
3269,0.227759
3270,0.23593
3271,0.229561
3272,0.227025
3273,0.228474
3274,0.23171
3275,0.228844
3276,0.228727
3277,0.228333
3278,0.230471
3279,0.237749
3280,0.229119
3281,0.229601
3282,0.228412
3283,0.232409
3284,0.229882
3285,0.228717
3286,0.230445
3287,0.233006
3288,0.235592
3289,0.229663
3290,0.229073
3291,0.230752
3292,0.23442
3293,0.23086
3294,0.230183
3295,0.229737
3296,0.234624
3297,0.236959
3298,0.232109
3299,0.23067
3300,0.234758
3301,0.232533
3302,0.232545
3303,0.23136
3304,0.232798
3305,0.239199
3306,0.233081
3307,0.233232
3308,0.232355
3309,0.238092
3310,0.234155
3311,0.231887
3312,0.233151
3313,0.23675
3314,0.240091
3315,0.236271
3316,0.234189
3317,0.239582
3318,0.238523
3319,0.23634
3320,0.235813
3321,0.25281
3322,0.236336
3323,0.24355
3324,0.23651
3325,0.235796
3326,0.237615
3327,0.234186
3328,0.235128
3329,0.234304
3330,0.237876
3331,0.243559
3332,0.237818
3333,0.236533
3334,0.240632
3335,0.237017
3336,0.235663
3337,0.237029
3338,0.239527
3339,0.237425
3340,0.244507
3341,0.237005
3342,0.238126
3343,0.238691
3344,0.236928
3345,0.236709
3346,0.237893
3347,0.240127
3348,0.245166
3349,0.239029
3350,0.237971
3351,0.244228
3352,0.238794
3353,0.237096
3354,0.236733
3355,0.240978
3356,0.238089
3357,0.245085
3358,0.238461
3359,0.241671
3360,0.239247
3361,0.238332
3362,0.238004
3363,0.242996
3364,0.240306
3365,0.244877
3366,0.241374
3367,0.241624
3368,0.241553
3369,0.240294
3370,0.240707
3371,0.242411
3372,0.243829
3373,0.242731
3374,0.245927
3375,0.242822
3376,0.24513
3377,0.242641
3378,0.241563
3379,0.242518
3380,0.247181
3381,0.243594
3382,0.248996
3383,0.244628
3384,0.245846
3385,0.244276
3386,0.243567
3387,0.242584
3388,0.246013
3389,0.24408
3390,0.24848
3391,0.246082
3392,0.248606
3393,0.245854
3394,0.244117
3395,0.245115
3396,0.249165
3397,0.247021
3398,0.249074
3399,0.248401
3400,0.247279
3401,0.243686
3402,0.244544
3403,0.244164
3404,0.246749
3405,0.244215
3406,0.244198
3407,0.251611
3408,0.250565
3409,0.247297
3410,0.245981
3411,0.246289
3412,0.248738
3413,0.245613
3414,0.245832
3415,0.253437
3416,0.251411
3417,0.24757
3418,0.247968
3419,0.247679
3420,0.250661
3421,0.247658
3422,0.247919
3423,0.254412
3424,0.253347
3425,0.24888
3426,0.24763
3427,0.247604
3428,0.25124
3429,0.250768
3430,0.249856
3431,0.256356
3432,0.255176
3433,0.252363
3434,0.250352
3435,0.249415
3436,0.252582
3437,0.250525
3438,0.251024
3439,0.253988
3440,0.255786
3441,0.251994
3442,0.253016
3443,0.251549
3444,0.255638
3445,0.252243
3446,0.252509
3447,0.256582
3448,0.257006
3449,0.256974
3450,0.262968
3451,0.265427
3452,0.261163
3453,0.308643
3454,0.316046
3455,0.301437
3456,0.258272
3457,0.259662
3458,0.259366
3459,0.260308
3460,0.255567
3461,0.255467
3462,0.253873
3463,0.265025
3464,0.257355
3465,0.256123
3466,0.255134
3467,0.263178
3468,0.256797
3469,0.25558
3470,0.255406
3471,0.265218
3472,0.255553
3473,0.257425
3474,0.257998
3475,0.25767
3476,0.256385
3477,0.256475
3478,0.260867
3479,0.261192
3480,0.257644
3481,0.259189
3482,0.2647
3483,0.259767
3484,0.267324
3485,0.266749
3486,0.276527
3487,0.267664
3488,0.263902
3489,0.266001
3490,0.269864
3491,0.263954
3492,0.266387
3493,0.263803
3494,0.267856
3495,0.261151
3496,0.259971
3497,0.263851
3498,0.261927
3499,0.260194
3500,0.26076
3501,0.268307
3502,0.269162
3503,0.263784
3504,0.26293
3505,0.265607
3506,0.262157
3507,0.26274
3508,0.26085
3509,0.270777
3510,0.264979
3511,0.26308
3512,0.267157
3513,0.26815
3514,0.270815
3515,0.272572
3516,0.275579
3517,0.276777
3518,0.273548
3519,0.272448
3520,0.30168
3521,0.333997
3522,0.358225
3523,0.292398
3524,0.295667
3525,0.288023
3526,0.281975
3527,0.27034
3528,0.269336
3529,0.267957
3530,0.270835
3531,0.276156
3532,0.27193
3533,0.272245
3534,0.286937
3535,0.269624
3536,0.272446
3537,0.27463
3538,0.28321
3539,0.269236
3540,0.268926
3541,0.286609
3542,0.269558
3543,0.268016
3544,0.269932
3545,0.26941
3546,0.297244
3547,0.283072
3548,0.295681
3549,0.289339
3550,0.287444
3551,0.307826
3552,0.324848
3553,0.323209
3554,0.299069
3555,0.315829
3556,0.319513
3557,0.290939
3558,0.296114
3559,0.296986
3560,0.289853
3561,0.292612
3562,0.304245
3563,0.300483
3564,0.292352
3565,0.294637
3566,0.29792
3567,0.283422
3568,0.296352
3569,0.291655
3570,0.30706
3571,0.305814
3572,0.302264
3573,0.308246
3574,0.314536
3575,0.301562
3576,0.27999
3577,0.294852
3578,0.29734
3579,0.297397
3580,0.298911
3581,0.296356
3582,0.287819
3583,0.285719
3584,0.286015
3585,0.288383
3586,0.288902
3587,0.292829
3588,0.29212
3589,0.274364
3590,0.278182
3591,0.274344
3592,0.32851
3593,0.288262
3594,0.282348
3595,0.295925
3596,0.264507
3597,0.25986
3598,0.289218
3599,0.279208
3600,0.303363
3601,0.301638
3602,0.295216
3603,0.307759
3604,0.324043
3605,0.286706
3606,0.303631
3607,0.300225
3608,0.306112
3609,0.278655
3610,0.311987
3611,0.295295
3612,0.311012
3613,0.298967
3614,0.302318
3615,0.312652
3616,0.303595
3617,0.297799
3618,0.300382
3619,0.282849
